id,split,bank,title,url,old_is_campaign,is_campaign,old_product_type,suggested_product_type,final_product_type,status,confidence,reason
dunya_katilim-b8792344966e,train,Dünya Katılım Bankası A.Ş.,Paraf ile Koçtaş'ta 5 Taksit Fırsatı!,https://dunyakatilim.com.tr/kampanyalar/koctas,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-a69cd4087eed,train,Dünya Katılım Bankası A.Ş.,Paraf ile Yenilio'da Peşin Fiyatına 12 Aya Varan Taksit Fırsatı!,https://dunyakatilim.com.tr/kampanyalar/yenilio,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-50260963799a,train,Dünya Katılım Bankası A.Ş.,Trendyol'da Peşin Fiyatına 9 Aya Varan Taksit Fırsatı!,https://dunyakatilim.com.tr/kampanyalar/trendyol,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-89de84db35a9,train,Dünya Katılım Bankası A.Ş.,Vaillant’ta 9 Aya Varan Taksit Fırsatı!,https://dunyakatilim.com.tr/kampanyalar/vaillant,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-808c82f7ca48,train,Dünya Katılım Bankası A.Ş.,A101 de Vade Farksız 6 Aya Varan Taksit Fırsatı!,https://dunyakatilim.com.tr/kampanyalar/a-101-paraf,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-f7366ac6e080,train,Dünya Katılım Bankası A.Ş.,Paraf İle Damat Tween’de 6 Taksit Fırsatı!,https://dunyakatilim.com.tr/kampanyalar/damat-tween,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-8c0589fa4870,train,Dünya Katılım Bankası A.Ş.,Dyson’da Peşin Fiyatına 9 Aya Varan Taksit Fırsatı!,https://dunyakatilim.com.tr/kampanyalar/dyson,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-270dd2fba958,train,Dünya Katılım Bankası A.Ş.,Alfemo’da Peşin fiyatına 8 Taksit Fırsatı!,https://dunyakatilim.com.tr/kampanyalar/alfemo,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-670f3453c17c,train,Dünya Katılım Bankası A.Ş.,Paraf ile Evidea’da 4 Taksit Fırsatı!,https://dunyakatilim.com.tr/kampanyalar/evidea,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-f2e8b1dedc22,train,Dünya Katılım Bankası A.Ş.,ITOPYA.COM'da Vade Farksız 6 Taksit Fırsatı!,https://dunyakatilim.com.tr/kampanyalar/itopya,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-9ae91cbe15d2,train,Dünya Katılım Bankası A.Ş.,Ramsey’de 5 Taksit Fırsatı!,https://dunyakatilim.com.tr/kampanyalar/ramsey,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-120ed2e25ce8,train,Dünya Katılım Bankası A.Ş.,İpekyol’da 4 Taksit Fırsatı!,https://dunyakatilim.com.tr/kampanyalar/ipekyol,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-7328282d55ec,train,Dünya Katılım Bankası A.Ş.,Monster Notebook’ta Peşin Fiyatına 12 Aya Varan Taksit Fırsatı!,https://dunyakatilim.com.tr/kampanyalar/monster,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-1e06c6df2a28,train,Dünya Katılım Bankası A.Ş.,Carter's Mağazalarında 4 Taksit Fırsatı!,https://dunyakatilim.com.tr/kampanyalar/carter-s,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-8f6188f9271e,train,Dünya Katılım Bankası A.Ş.,Divarese’de 4 Taksit Fırsatı!,https://dunyakatilim.com.tr/kampanyalar/divarese,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-f790aae2ba01,train,Dünya Katılım Bankası A.Ş.,Paraf ile Demirdöküm’de 9 Aya Varan Taksit Fırsatı!,https://dunyakatilim.com.tr/kampanyalar/demirdokum,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-051a9296ca21,train,Dünya Katılım Bankası A.Ş.,Minycenter Mağazalarında 4 Taksit Fırsatı!,https://dunyakatilim.com.tr/kampanyalar/minycenter,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-125acb444dbe,train,Dünya Katılım Bankası A.Ş.,Touristica.com.tr'de Peşin Fiyatına 9 Taksit Fırsatı!,https://dunyakatilim.com.tr/kampanyalar/touristica,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-d7a6a13e530b,train,Dünya Katılım Bankası A.Ş.,Casper.com.tr'de Peşin Fiyatına 3 Taksit Fırsatı!,https://dunyakatilim.com.tr/kampanyalar/casper-com-tr-de-pesin-fiyatina-6-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-729d16202a67,train,Dünya Katılım Bankası A.Ş.,DKart Debit'le Koton’da Harcadıkça Kazanın!,https://dunyakatilim.com.tr/kampanyalar/koton,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-6c4583c0d749,train,Dünya Katılım Bankası A.Ş.,"Dünya Katılım Paraf Kredi Kartı ile Harcamaya Başlayın, Harcadıkça Kazanın!",https://dunyakatilim.com.tr/kampanyalar/paraf,EVET,EVET,DIGER_FINANSMAN,KART_KAMPANYASI,KART_KAMPANYASI,CORRECT,0.98,explicit_card_campaign
dunya_katilim-4046b59632bf,train,Dünya Katılım Bankası A.Ş.,"Paraf Kart’la alışverişe başla, TOD ayrıcalığını ücretsiz yaşa!",https://dunyakatilim.com.tr/kampanyalar/tod-paraf,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-87caa295b399,train,Dünya Katılım Bankası A.Ş.,DKart Debit'le Jack & Jones’da Harcadıkça Kazanın!,https://dunyakatilim.com.tr/kampanyalar/jack-jones,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
dunya_katilim-d24ceb6f207b,train,Dünya Katılım Bankası A.Ş.,Dünya Katılım,https://dunyakatilim.com.tr/kampanyalar/tahsile-cek,EVET,EVET,DIGER_KAMPANYA,DIGER_KAMPANYA,DIGER_KAMPANYA,ACCEPT,0.94,non_card_campaign
dunya_katilim-709b527c0979,train,Dünya Katılım Bankası A.Ş.,⏰ Kampanya Süresi Dolmuştur! Yeni Müşterilere Özel Altına Altın Hediye Kampanyası!,https://dunyakatilim.com.tr/kampanyalar/fiziki-altin,EVET,EVET,YATIRIM_URUNU,DIGER_KAMPANYA,DIGER_KAMPANYA,CORRECT,0.94,non_card_campaign
dunya_katilim-884e2c918c88,train,Dünya Katılım Bankası A.Ş.,Kur Farkıyla Öndesin!,https://dunyakatilim.com.tr/kampanyalar/avantajli-kurlar,EVET,EVET,DIGER_KAMPANYA,DIGER_KAMPANYA,DIGER_KAMPANYA,ACCEPT,0.94,non_card_campaign
dunya_katilim-5ee3d820d5e7,train,Dünya Katılım Bankası A.Ş.,Dünya Katılım,https://dunyakatilim.com.tr/kampanyalar,HAYIR,HAYIR,DIGER,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
dunya_katilim-f44806a668d8,train,Dünya Katılım Bankası A.Ş.,Sermaye Piyasası Ürünleri,https://dunyakatilim.com.tr/kendim-icin/yatirim-urunleri/sermaye-piyasasi-urunleri,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
dunya_katilim-6c24d6d8929b,train,Dünya Katılım Bankası A.Ş.,Yatırım Ürünleri,https://dunyakatilim.com.tr/kendim-icin/yatirim-urunleri,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
dunya_katilim-361d6341068a,train,Dünya Katılım Bankası A.Ş.,Sermaye Piyasası Ürünleri,https://dunyakatilim.com.tr/isim-icin/yatirim/sermaye-piyasasi-urunleri,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
dunya_katilim-23c49527e081,train,Dünya Katılım Bankası A.Ş.,Konut Finansmanı Rehberi: İlk Konut İçin Ne Kadar Finansman Kullanabilirim?,https://dunyakatilim.com.tr/blog/konut-finansmani-rehberi-ilk-konut-icin-ne-kadar-finansman-kullanabilirim,HAYIR,HAYIR,KONUT_FINANSMANI,DIGER,DIGER,CORRECT,0.98,editorial_or_reference_page
dunya_katilim-1d151744d61e,train,Dünya Katılım Bankası A.Ş.,Altın / Gümüş Rasyosu: Kıymetli Maden Yatırımlarında Stratejik Yol Haritası,https://dunyakatilim.com.tr/blog/altin-gumus-rasyosu-kiymetli-maden-yatirimlarinda-stratejik-yol-haritasi,HAYIR,HAYIR,YATIRIM_URUNU,DIGER,DIGER,CORRECT,0.98,editorial_or_reference_page
dunya_katilim-d630d86cae50,train,Dünya Katılım Bankası A.Ş.,Araç Finansmanları,https://dunyakatilim.com.tr/kendim-icin/finansmanlar/arac-finansmanlari,HAYIR,HAYIR,TASIT_FINANSMANI,TASIT_FINANSMANI,TASIT_FINANSMANI,ACCEPT,0.97,vehicle_finance
dunya_katilim-4a42ced8985c,train,Dünya Katılım Bankası A.Ş.,İhtiyaç Finansmanı,https://dunyakatilim.com.tr/kendim-icin/finansmanlar/ihtiyac-finansmani,HAYIR,HAYIR,IHTIYAC_FINANSMANI,IHTIYAC_FINANSMANI,IHTIYAC_FINANSMANI,ACCEPT,0.97,personal_finance
dunya_katilim-cdd39434dce6,train,Dünya Katılım Bankası A.Ş.,Konut Finansmanları,https://dunyakatilim.com.tr/kendim-icin/finansmanlar/konut-finansmanlari,HAYIR,HAYIR,KONUT_FINANSMANI,KONUT_FINANSMANI,KONUT_FINANSMANI,ACCEPT,0.97,housing_finance
dunya_katilim-fe2dae395d00,train,Dünya Katılım Bankası A.Ş.,İhtiyaç Finansmanları,https://dunyakatilim.com.tr/kendim-icin/finansmanlar/ihtiyac-finansmanlari,HAYIR,HAYIR,IHTIYAC_FINANSMANI,IHTIYAC_FINANSMANI,IHTIYAC_FINANSMANI,ACCEPT,0.97,personal_finance
dunya_katilim-42dbfbebfcb5,train,Dünya Katılım Bankası A.Ş.,Araç Finansmanı,https://dunyakatilim.com.tr/kendim-icin/finansmanlar/arac-finansmanlari/arac-finansmani,HAYIR,HAYIR,TASIT_FINANSMANI,TASIT_FINANSMANI,TASIT_FINANSMANI,ACCEPT,0.97,vehicle_finance
dunya_katilim-89c3d8fed62d,train,Dünya Katılım Bankası A.Ş.,Çevre Dostu Araç Finansmanı,https://dunyakatilim.com.tr/kendim-icin/finansmanlar/arac-finansmanlari/cevre-dostu-arac-finansmani,HAYIR,HAYIR,TASIT_FINANSMANI,TASIT_FINANSMANI,TASIT_FINANSMANI,ACCEPT,0.97,vehicle_finance
dunya_katilim-6e3c993fa0ea,train,Dünya Katılım Bankası A.Ş.,Kartlar | Dünya Katılım,https://dunyakatilim.com.tr/kendim-icin/kartlar,HAYIR,HAYIR,KART_URUNU,KART_URUNU,KART_URUNU,MANUAL,0.99,manual_semantic_resolution
dunya_katilim-2d7a23e45c70,train,Dünya Katılım Bankası A.Ş.,Paraf Kredi Kartı,https://dunyakatilim.com.tr/kendim-icin/kartlar/kredi-kartlari/paraf-kredi-karti,HAYIR,HAYIR,DIGER_FINANSMAN,KART_URUNU,KART_URUNU,CORRECT,0.97,card_product
dunya_katilim-c55424a60bfc,train,Dünya Katılım Bankası A.Ş.,Finansman'a Bağlı Ferdi Kaza Sigortası,https://dunyakatilim.com.tr/kendim-icin/sigortalar/hayat-sigortalari/finansmana-bagli-ferdi-kaza-sigortasi,HAYIR,HAYIR,DIGER_FINANSMAN,SIGORTA_TEKAFUL_URUNU,SIGORTA_TEKAFUL_URUNU,CORRECT,0.98,insurance_product
dunya_katilim-be4879f3b02d,train,Dünya Katılım Bankası A.Ş.,Kredi Notu Nedir ve Nasıl Yükseltilir? Finansal Güvenilirliğinizi Artırmanın Yolları,https://dunyakatilim.com.tr/blog/kredi-notu-nedir-ve-nasil-yukseltilir,HAYIR,HAYIR,DIGER_FINANSMAN,DIGER,DIGER,CORRECT,0.98,editorial_or_reference_page
dunya_katilim-f8462c208a97,train,Dünya Katılım Bankası A.Ş.,İlk Maaşınızla Nasıl Yatırım Yapabilirsiniz?,https://dunyakatilim.com.tr/blog/ilk-maasinizla-nasil-yatirim-yapabilirsiniz,HAYIR,HAYIR,YATIRIM_URUNU,DIGER,DIGER,CORRECT,0.98,editorial_or_reference_page
dunya_katilim-3761d6b22342,train,Dünya Katılım Bankası A.Ş.,DKART | Dünya Katılım,https://dunyakatilim.com.tr/kendim-icin/kartlar/banka-kartlari/dkart,HAYIR,HAYIR,KART_URUNU,KART_URUNU,KART_URUNU,ACCEPT,0.97,card_product
dunya_katilim-0a3b4a4f10c5,train,Dünya Katılım Bankası A.Ş.,İşletme Finansmanı,https://dunyakatilim.com.tr/isim-icin/finansmanlar/nakdi-finansman/isletme-finansmani,HAYIR,HAYIR,DIGER_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,CORRECT,0.95,commercial_finance
dunya_katilim-b9a7361f9468,train,Dünya Katılım Bankası A.Ş.,Yatırım Hizmet ve Faaliyetleri,https://dunyakatilim.com.tr/politikalarimiz/yatirim-hizmet-ve-faaliyetleri,HAYIR,HAYIR,YATIRIM_URUNU,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
dunya_katilim-fcaf847e4853,train,Dünya Katılım Bankası A.Ş.,Dünya Katılım,https://dunyakatilim.com.tr/isim-icin/finansmanlar,HAYIR,HAYIR,DIGER_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,CORRECT,0.95,commercial_finance
dunya_katilim-011de66549cb,train,Dünya Katılım Bankası A.Ş.,Teminat Mektupları,https://dunyakatilim.com.tr/isim-icin/finansmanlar/gayri-nakdi-finansman/teminat-mektuplari,HAYIR,HAYIR,DIGER_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,CORRECT,0.95,commercial_finance
dunya_katilim-2a177093b4f7,train,Dünya Katılım Bankası A.Ş.,Referans Mektupları,https://dunyakatilim.com.tr/isim-icin/finansmanlar/gayri-nakdi-finansman/referans-mektuplari,HAYIR,HAYIR,DIGER_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,CORRECT,0.95,commercial_finance
dunya_katilim-37c9abd759c4,train,Dünya Katılım Bankası A.Ş.,Taksitli Ticari Finansman,https://dunyakatilim.com.tr/isim-icin/finansmanlar/nakdi-finansman/taksitli-ticari-finansman,HAYIR,HAYIR,TICARI_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,ACCEPT,0.95,commercial_finance
dunya_katilim-60b1327f15ac,train,Dünya Katılım Bankası A.Ş.,Ticari Kredili Hayat Sigortaları,https://dunyakatilim.com.tr/isim-icin/sigortalar/hayat-sigortalari/ticari-kredili-hayat-sigortalari,HAYIR,HAYIR,TICARI_FINANSMAN,SIGORTA_TEKAFUL_URUNU,SIGORTA_TEKAFUL_URUNU,CORRECT,0.98,insurance_product
dunya_katilim-3b516fa261bb,train,Dünya Katılım Bankası A.Ş.,Gayri Nakdi Finansman,https://dunyakatilim.com.tr/isim-icin/finansmanlar/gayri-nakdi-finansman,HAYIR,HAYIR,DIGER_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,CORRECT,0.95,commercial_finance
dunya_katilim-b7666588eea7,train,Dünya Katılım Bankası A.Ş.,Brüt Maaş - Net Maaş Nasıl Hesaplanır? | Dünya Katılım,https://dunyakatilim.com.tr/blog/brut-maas-net-maas-nasil-hesaplanir,HAYIR,HAYIR,DIGER,DIGER,DIGER,ACCEPT,0.98,editorial_or_reference_page
dunya_katilim-273b92bbbd52,train,Dünya Katılım Bankası A.Ş.,Platin Hesapları,https://dunyakatilim.com.tr/kendim-icin/hesaplar/cari-hesaplar/platin-hesaplari,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
dunya_katilim-b8f219da3d34,train,Dünya Katılım Bankası A.Ş.,Paladyum Hesapları,https://dunyakatilim.com.tr/kendim-icin/hesaplar/cari-hesaplar/paladyum-hesaplari,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
dunya_katilim-0eb52136d812,train,Dünya Katılım Bankası A.Ş.,Altın Hesapları,https://dunyakatilim.com.tr/kendim-icin/altin-bankaciligi/altin-hesaplari,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,MANUAL,0.99,manual_semantic_resolution
dunya_katilim-0e040c9253a2,train,Dünya Katılım Bankası A.Ş.,Gümüş Hesapları,https://dunyakatilim.com.tr/kendim-icin/hesaplar/cari-hesaplar/gumus-hesaplari,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
hayat_finans-74d4dc7ed45e,train,Hayat Finans Katılım Bankası A.Ş.,Ürün ve Hizmet Ücretleri,https://hayatfinans.com.tr/urun-ve-hizmet-ucretleri,HAYIR,HAYIR,DIGER,DIGER,DIGER,ACCEPT,0.98,editorial_or_reference_page
hayat_finans-f99e5ff0e127,train,Hayat Finans Katılım Bankası A.Ş.,Biz Kart Arkadaşını Getir & Kazan,https://hayatfinans.com.tr/kampanyalar/biz-kart-ile-arkadasini-getir-kazan,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,MANUAL,0.99,manual_semantic_resolution
hayat_finans-8b671a148aff,train,Hayat Finans Katılım Bankası A.Ş.,Biz Kart ile Yemek Harcamalarına 1.000 TL’ye Varan Nakit İade!,https://hayatfinans.com.tr/kampanyalar/biz-kart-yemek-harcamasi-nakit-iade-kampanyasi,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,MANUAL,0.99,manual_semantic_resolution
hayat_finans-7f49b22fb7b2,train,Hayat Finans Katılım Bankası A.Ş.,Biz Kart Dijital Üyelikler Kampanyası,https://hayatfinans.com.tr/kampanyalar/dijital-uyeliklerde-geri-odeme-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
hayat_finans-3cd5730120a6,train,Hayat Finans Katılım Bankası A.Ş.,Bana Bunu Al İş Ortağım ile Troy Mağazalarında Finansman Fırsatı!,https://hayatfinans.com.tr/kampanyalar/bana-bunu-al-is-ortagim-ile-troy-magaza-firsatlari,EVET,EVET,DIGER_FINANSMAN,DIGER_KAMPANYA,DIGER_KAMPANYA,CORRECT,0.94,non_card_campaign
hayat_finans-d914b7ce3837,train,Hayat Finans Katılım Bankası A.Ş.,Gümüş İşlemleri Hayat FX'te!,https://hayatfinans.com.tr/kampanyalar/hayatfx-ile-gumus-islemleri,EVET,EVET,DIGER_KAMPANYA,DIGER_KAMPANYA,DIGER_KAMPANYA,ACCEPT,0.94,non_card_campaign
hayat_finans-819f56b9d0d4,train,Hayat Finans Katılım Bankası A.Ş.,En Güncel Banka Kampanyaları,https://hayatfinans.com.tr/kampanyalar,EVET,EVET,DIGER_KAMPANYA,DIGER_KAMPANYA,DIGER_KAMPANYA,ACCEPT,0.94,non_card_campaign
hayat_finans-ca029f91ebcb,train,Hayat Finans Katılım Bankası A.Ş.,HFY - Günlük Kazandıran Fon | Hayat Finans,https://hayatfinans.com.tr/yatirim-ve-birikim/hfy-gunluk-kazandiran-fon,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,MANUAL,0.99,manual_semantic_resolution
hayat_finans-8f1420a1d1fb,train,Hayat Finans Katılım Bankası A.Ş.,Yatırımcı Seviyesi ile Daha Fazla Avantaj Sizi Bekliyor,https://hayatfinans.com.tr/yatirim-ve-birikim/yatirimci-seviye-sistemi,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,MANUAL,0.99,manual_semantic_resolution
hayat_finans-dc7ba4948d4b,train,Hayat Finans Katılım Bankası A.Ş.,"Harcadıkça Kazan, Cebin Hep Dolu Kalsın!",https://hayatfinans.com.tr/kampanyalar/hayat-finans-ile-gastroclub-ayricaliklari,EVET,EVET,DIGER_KAMPANYA,DIGER_KAMPANYA,DIGER_KAMPANYA,ACCEPT,0.94,non_card_campaign
hayat_finans-cf63a4ace2aa,train,Hayat Finans Katılım Bankası A.Ş.,Kira Sertifikası,https://hayatfinans.com.tr/yatirim-ve-birikim/kira-sertifikasi-yatirim-ve-birikim,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
hayat_finans-369d48cd49f9,train,Hayat Finans Katılım Bankası A.Ş.,Hisse Senedi İşlemleri,https://hayatfinans.com.tr/yatirim-ve-birikim/hisse-senedi-islemleri-yatirim-ve-birikim,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
hayat_finans-249295a1fe00,train,Hayat Finans Katılım Bankası A.Ş.,Yatırım Fonları,https://hayatfinans.com.tr/yatirim-ve-birikim/yatirim-fonlari-yatirim-ve-birikim,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
hayat_finans-798643f9b664,train,Hayat Finans Katılım Bankası A.Ş.,Biz Kart ile Sevdiklerinizin Harcamalarını Yönetin,https://hayatfinans.com.tr/kartlar/biz-kart,HAYIR,HAYIR,KART_URUNU,KART_URUNU,KART_URUNU,ACCEPT,0.97,card_product
hayat_finans-a425564b08ef,train,Hayat Finans Katılım Bankası A.Ş.,Mikro Finansman,https://hayatfinans.com.tr/finansmanlar-is/mikro-finansman,HAYIR,HAYIR,DIGER_FINANSMAN,DIGER_FINANSMAN,DIGER_FINANSMAN,ACCEPT,0.88,other_finance
hayat_finans-e5001890086b,train,Hayat Finans Katılım Bankası A.Ş.,Ticari Finansman,https://hayatfinans.com.tr/finansmanlar-is/ticari-finansman,HAYIR,HAYIR,TICARI_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,ACCEPT,0.95,commercial_finance
hayat_finans-d388d39e4ebd,train,Hayat Finans Katılım Bankası A.Ş.,Biz Kart ile Yeni Nesil Aile Bankacılığına Yakından Bakış,https://hayatfinans.com.tr/finansal-kilavuz/biz-kart-ile-yeni-nesil-aile-bankaciligina-yakindan-bakis,HAYIR,HAYIR,KART_URUNU,KART_URUNU,KART_URUNU,MANUAL,0.99,manual_semantic_resolution
hayat_finans-7d08c8bac7af,train,Hayat Finans Katılım Bankası A.Ş.,Çocuklar İçin Hangi Kart Kullanılır? Aileler İçin Güvenli Bir Finansal Başlangıç,https://hayatfinans.com.tr/finansal-kilavuz/cocuklar-icin-hangi-kart-kullanilir-aileler-icin-guvenli-bir-finansal-baslangic,HAYIR,HAYIR,KART_URUNU,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
hayat_finans-a479a20c1f6a,train,Hayat Finans Katılım Bankası A.Ş.,Hayat Finans’tan 8 Yaş ve Üzeri Herkes için Dijital & Finansal Yol Arkadaşı: Biz Kart,https://hayatfinans.com.tr/finansal-kilavuz/dijital-finansal-yol-arkadasi-biz-kart,HAYIR,HAYIR,KART_URUNU,KART_URUNU,KART_URUNU,MANUAL,0.99,manual_semantic_resolution
hayat_finans-9144a0c5ec74,train,Hayat Finans Katılım Bankası A.Ş.,Yatırım Psikolojisi: Finansal Kararlarınızı Etkileyen Faktörler,https://hayatfinans.com.tr/finansal-kilavuz/yatirim-psikolojisi-finansal-kararlarinizi-etkileyen-faktorler,HAYIR,HAYIR,YATIRIM_URUNU,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
hayat_finans-8c86030e0ba1,train,Hayat Finans Katılım Bankası A.Ş.,Küçük Yatırımcı Nasıl Portföy Oluşturmalı?,https://hayatfinans.com.tr/finansal-kilavuz/kucuk-yatirimci-nasil-portfoy-olusturmali,HAYIR,HAYIR,YATIRIM_URUNU,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
hayat_finans-60759acc7a1f,train,Hayat Finans Katılım Bankası A.Ş.,Hayat Finans Mastercard Tüzel Kredi Kartı,https://hayatfinans.com.tr/kartlar-tuzel/hayat-finans-tuzel-kredi-karti,HAYIR,HAYIR,DIGER_FINANSMAN,KART_URUNU,KART_URUNU,CORRECT,0.97,card_product
hayat_finans-530a449684aa,train,Hayat Finans Katılım Bankası A.Ş.,Hayat Finans TROY Tüzel Kredi Kartı,https://hayatfinans.com.tr/kartlar-tuzel/hayat-finans-troy-tuzel-kredi-karti,HAYIR,HAYIR,DIGER_FINANSMAN,KART_URUNU,KART_URUNU,CORRECT,0.97,card_product
hayat_finans-6c4ffe017e04,train,Hayat Finans Katılım Bankası A.Ş.,Bireysel Finansmanlar,https://hayatfinans.com.tr/finansmanlar,HAYIR,HAYIR,DIGER_FINANSMAN,DIGER_FINANSMAN,DIGER_FINANSMAN,ACCEPT,0.88,other_finance
hayat_finans-073c05108f76,train,Hayat Finans Katılım Bankası A.Ş.,Yatırımda Yeni Dönem: Eşitliği Sağlayan Adil ve Kapsayıcı Finans,https://hayatfinans.com.tr/finansal-kilavuz/yatirimda-yeni-donem,HAYIR,HAYIR,YATIRIM_URUNU,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
hayat_finans-ddc9363972e9,train,Hayat Finans Katılım Bankası A.Ş.,Yatırım Dünyasında İz Bırakanlar,https://hayatfinans.com.tr/finansal-kilavuz/yatirim-dunyasinda-iz-birakanlar,HAYIR,HAYIR,YATIRIM_URUNU,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
